update,total_loss,policy_loss,value_loss,entropy
1848,0.0,0.0008,0.017,0.9227
1849,-0.0076,-0.0001,0.0039,0.9443
1850,-0.0082,-0.0001,0.0027,0.9473
1851,-0.0012,0.0003,0.0158,0.9378
1852,-0.0054,0.0003,0.0071,0.9279
1853,0.0167,-0.0,0.0519,0.929
1854,0.0242,0.0008,0.0663,0.9794
1855,-0.0028,0.0001,0.0132,0.9466
1856,-0.0041,0.0002,0.0099,0.9266
1857,-0.007,-0.0001,0.0047,0.9221
1858,-0.0043,0.0004,0.0093,0.9313
1859,-0.0064,0.0008,0.004,0.9298
1860,-0.0067,0.0006,0.0043,0.948
1861,-0.0076,-0.0001,0.004,0.9537
1862,0.0015,0.0001,0.0216,0.9397
1863,0.0118,0.001,0.0406,0.9396
1864,0.0058,0.0,0.0302,0.9346
1865,0.0,-0.0009,0.0204,0.9265
1866,0.0087,-0.0005,0.037,0.9286
1867,0.0127,-0.0002,0.0448,0.95
1868,0.0082,0.0004,0.0344,0.9392
1869,0.0372,0.0002,0.0931,0.9495
1870,0.009,-0.0003,0.0385,0.9961
1871,-0.0049,0.0003,0.009,0.9619
1872,-0.0059,0.0001,0.0074,0.9648
1873,-0.0049,-0.0001,0.0096,0.9508
1874,-0.0074,-0.0015,0.0069,0.9399
1875,0.0028,0.0004,0.0235,0.9354
1876,0.0004,-0.0001,0.0201,0.9565
1877,0.0156,-0.0003,0.0509,0.9548
1878,-0.0002,0.0007,0.0174,0.9601
1879,0.0034,0.0004,0.0251,0.9494
1880,-0.0011,-0.0003,0.0176,0.9572
1881,0.0112,-0.0004,0.0423,0.9514
1882,-0.008,-0.0004,0.004,0.9657
1883,-0.0077,0.0002,0.0035,0.9695
1884,-0.0065,0.0007,0.005,0.9701
1885,-0.007,0.0002,0.0048,0.9563
1886,0.0064,0.0006,0.0305,0.9433
1887,-0.0029,-0.0006,0.0143,0.9447
1888,-0.0055,0.0006,0.0065,0.9411
1889,-0.0065,0.0002,0.0057,0.9512
1890,-0.0014,0.0008,0.0145,0.9445
1891,-0.0021,0.0006,0.0136,0.9486
1892,0.0064,0.0003,0.0311,0.9423
1893,-0.0051,0.0002,0.0089,0.9759
1894,-0.0043,0.0,0.0109,0.9785
1895,0.0092,-0.0002,0.0383,0.9729
1896,0.0027,0.0006,0.0238,0.9808
1897,-0.0023,0.0001,0.0147,0.9698
1898,0.0384,0.0001,0.0969,1.0162
1899,0.0201,0.0003,0.0599,1.0177
1900,-0.002,0.0001,0.0154,0.9822
1901,0.0135,-0.0014,0.0489,0.9512
1902,0.0014,-0.0002,0.0225,0.9668
1903,-0.0019,-0.0004,0.0159,0.944
1904,-0.007,0.0005,0.0043,0.9642
1905,-0.0077,-0.0005,0.0049,0.9684
1906,-0.0052,0.0002,0.0084,0.9605
1907,-0.0034,0.0004,0.0116,0.9583
1908,-0.0005,-0.0003,0.0184,0.9393
1909,-0.0036,-0.0004,0.0125,0.9462
1910,-0.0037,-0.0006,0.0125,0.9387
1911,-0.007,-0.0004,0.0059,0.9517
1912,-0.0032,-0.0007,0.0139,0.9468
1913,0.0012,-0.0002,0.0218,0.9505
1914,-0.0012,0.0005,0.0157,0.9494
1915,-0.0061,-0.0001,0.0075,0.9664
1916,-0.0083,-0.0003,0.0034,0.9691
1917,-0.0034,-0.0002,0.0128,0.9592
1918,-0.0057,-0.0009,0.0095,0.9526
1919,0.0031,0.0003,0.0241,0.9332
1920,-0.0022,0.0007,0.0129,0.9382
1921,-0.0069,-0.0002,0.0055,0.9415
1922,0.015,0.0003,0.0488,0.9775
1923,0.0105,0.0004,0.0397,0.9772
1924,-0.0068,0.0,0.0055,0.9505
1925,-0.0041,-0.0004,0.0113,0.9401
1926,-0.0052,0.0008,0.0073,0.9642
1927,-0.0066,0.0003,0.0056,0.9668
1928,-0.0045,-0.0006,0.0114,0.9556
1929,-0.0055,-0.0002,0.0084,0.9525
1930,0.0038,-0.0003,0.0272,0.9422
1931,0.0026,-0.0002,0.0246,0.9567
1932,0.0306,-0.0002,0.0804,0.943
1933,0.0211,0.001,0.0598,0.9752
1934,0.0054,0.0001,0.0297,0.9563
1935,0.0111,-0.0003,0.0419,0.958
1936,-0.003,0.0003,0.0122,0.9355
1937,-0.0066,0.0004,0.0052,0.9553
1938,-0.004,0.0001,0.011,0.9579
1939,-0.0058,0.0005,0.0066,0.9508
1940,-0.004,0.0006,0.0097,0.9418
1941,0.0078,-0.0002,0.0347,0.9364
1942,-0.0019,-0.0013,0.0176,0.9376
1943,-0.0021,0.0007,0.0128,0.9267
1944,-0.0029,0.0008,0.0113,0.9371
1945,-0.0033,0.0003,0.0116,0.9361
1946,-0.0047,-0.0,0.0094,0.9381
1947,-0.0056,0.002,0.0035,0.9353
1948,-0.0075,-0.0001,0.0044,0.9606
1949,-0.0083,-0.0001,0.0028,0.9597
1950,0.0005,0.0006,0.0192,0.9619
1951,-0.0068,-0.0002,0.006,0.9543
1952,-0.006,0.0002,0.0066,0.9442
1953,0.0045,0.0011,0.0256,0.9463
1954,0.004,0.0005,0.0258,0.9415
1955,0.0,0.0002,0.0183,0.9292
1956,0.004,0.0003,0.0261,0.9286
1957,0.0173,-0.0004,0.0545,0.9431
1958,0.0162,0.0004,0.0505,0.9362
1959,-0.0033,0.0,0.0123,0.943
1960,-0.0048,-0.0,0.0092,0.9436
1961,0.0136,0.0006,0.0446,0.9341
1962,0.0288,0.0,0.0768,0.9574
1963,0.0111,-0.0005,0.042,0.9432
1964,0.002,-0.0,0.0228,0.935
1965,-0.0041,-0.0006,0.0112,0.9141
1966,-0.0034,0.0002,0.0112,0.9157
1967,0.0004,0.0003,0.0185,0.9159
1968,-0.0042,0.0002,0.0095,0.9173
1969,-0.0046,0.0005,0.0082,0.9142
1970,-0.0047,-0.0001,0.0093,0.9307
1971,-0.0068,0.0003,0.0044,0.9307
1972,0.0021,0.0005,0.0221,0.9393
1973,0.0242,-0.0003,0.0682,0.9565
1974,0.0223,-0.0007,0.0653,0.9664
1975,0.0088,-0.0001,0.0365,0.9342
1976,0.0033,0.0004,0.0238,0.9047
1977,-0.0046,-0.0006,0.0102,0.904
1978,0.0043,-0.0007,0.028,0.9021
1979,-0.0038,0.0003,0.0103,0.918
1980,-0.0069,-0.0002,0.0043,0.8929
1981,-0.0071,-0.0002,0.0047,0.9198
1982,-0.0077,-0.0002,0.0035,0.9215
1983,-0.0039,-0.0002,0.0109,0.9121
1984,-0.006,0.0009,0.0042,0.8999
1985,-0.0029,0.0008,0.0104,0.89
1986,-0.007,-0.0004,0.0048,0.8992
1987,-0.0012,0.0003,0.015,0.892
1988,-0.0043,0.0001,0.009,0.8935
1989,-0.007,0.0004,0.0032,0.898
1990,0.0,0.0008,0.0169,0.9173
1991,-0.0077,-0.0001,0.003,0.9079
1992,-0.0034,-0.0002,0.012,0.9178
1993,-0.0067,0.0011,0.0029,0.919
1994,0.0406,0.0004,0.0989,0.924
1995,0.0236,-0.0006,0.0675,0.9485
1996,0.0375,0.0007,0.0922,0.9361
1997,-0.0012,-0.0007,0.0173,0.9171
1998,-0.003,0.0004,0.0111,0.892
1999,-0.0066,0.0005,0.0036,0.8974
2000,0.0071,-0.0003,0.0327,0.8937
2001,0.0027,0.0006,0.0223,0.9073
2002,0.0059,-0.0003,0.0303,0.8971
2003,-0.004,-0.0001,0.0106,0.9196
2004,-0.0075,0.0001,0.0032,0.922
2005,-0.0071,0.0001,0.0041,0.9185
2006,-0.007,-0.0003,0.0048,0.9134
2007,-0.0062,0.0002,0.0053,0.903
2008,0.0004,0.0006,0.0177,0.9036
2009,-0.0012,-0.0002,0.016,0.8991
2010,-0.0077,-0.0005,0.0039,0.9046
2011,-0.0064,0.0004,0.0046,0.9078
2012,-0.0076,-0.0002,0.0035,0.9137
2013,0.0004,0.0006,0.0175,0.9019
2014,-0.0077,-0.0007,0.0048,0.9302
2015,-0.0069,0.0005,0.0037,0.9338
2016,-0.0068,0.0005,0.0038,0.9206
2017,-0.0039,0.0004,0.0098,0.9155
2018,-0.0027,0.0001,0.0127,0.9089
2019,-0.0063,-0.0002,0.0061,0.9126
2020,0.0101,0.0001,0.0381,0.9095
2021,0.0037,0.001,0.0237,0.92
2022,0.0126,0.0001,0.0433,0.9176
2023,-0.0024,0.0002,0.0134,0.935
2024,-0.0073,0.0001,0.0034,0.917
2025,0.0009,0.0001,0.0204,0.946
2026,-0.0082,-0.0001,0.0026,0.9461
2027,-0.0084,-0.0007,0.0033,0.9381
2028,-0.0043,0.0004,0.0093,0.9324
2029,-0.0013,0.0003,0.0155,0.9334
2030,0.0281,0.0003,0.0751,0.9798
2031,0.0226,0.0006,0.0632,0.9621
2032,-0.0026,-0.0002,0.0139,0.9344
2033,-0.0033,0.0006,0.0106,0.9242
2034,-0.0047,0.0003,0.0089,0.9398
2035,-0.003,0.0004,0.0118,0.9318
2036,-0.0029,-0.0001,0.0134,0.9479
2037,-0.006,0.0015,0.0041,0.949
2038,-0.0076,-0.0004,0.0045,0.9523
2039,-0.0079,0.0003,0.0026,0.9454
2040,-0.0029,0.0004,0.012,0.9353
2041,-0.006,0.0004,0.0061,0.9389
2042,-0.0045,-0.0009,0.0114,0.9297
2043,-0.0063,-0.0004,0.0067,0.9226
2044,-0.0043,0.0003,0.0091,0.9211
2045,-0.0072,0.0,0.004,0.9227
2046,-0.0056,-0.0003,0.0079,0.9165
2047,-0.0077,-0.0001,0.0035,0.9386
2048,-0.0081,-0.0001,0.0026,0.9348
2049,-0.0071,0.0003,0.0039,0.9256
2050,-0.0073,-0.0005,0.0048,0.9201
2051,0.0106,-0.0004,0.0403,0.9189
2052,-0.0037,0.0006,0.01,0.9284
2053,-0.0017,0.0004,0.0142,0.9181
2054,0.0009,-0.0012,0.0228,0.9318
2055,0.0,-0.0002,0.0188,0.9204
2056,-0.002,0.001,0.0126,0.9304
2057,-0.0068,-0.0005,0.0058,0.9192
2058,-0.0034,-0.0002,0.0124,0.9422
2059,-0.0055,0.0002,0.0074,0.9426
2060,0.0007,0.0002,0.0196,0.9323
2061,-0.0015,0.0006,0.0144,0.929
2062,-0.0024,-0.0004,0.0143,0.92
2063,-0.0073,0.0004,0.0032,0.9307
2064,-0.003,-0.0009,0.0145,0.931
2065,-0.0052,0.0005,0.0072,0.9348
2066,-0.0052,-0.0001,0.0082,0.9295
2067,-0.0085,-0.0005,0.0027,0.9316
2068,-0.008,0.0,0.0026,0.933
2069,-0.0023,-0.0003,0.0151,0.9581
2070,-0.0053,0.0006,0.0073,0.9619
2071,0.0264,-0.0006,0.0732,0.9542
2072,0.0006,-0.0002,0.0206,0.9544
2073,0.0101,0.0003,0.0387,0.96
2074,-0.0057,0.0003,0.0073,0.9616
2075,-0.008,-0.0008,0.0048,0.9579
2076,-0.0054,0.0004,0.0076,0.9639
2077,-0.008,-0.0002,0.0037,0.9621
2078,-0.0081,0.0002,0.0027,0.9673
2079,-0.0029,0.0003,0.013,0.9725
2080,-0.0063,-0.0001,0.0074,0.9844
2081,-0.0058,-0.0005,0.009,0.986
2082,0.0125,-0.0003,0.0454,0.9911
2083,0.0113,0.0002,0.0424,1.0073
2084,0.0157,-0.0001,0.0517,1.0099
2085,0.0181,0.0005,0.0551,0.9919
2086,0.0013,-0.0004,0.0232,0.9839
2087,0.0045,-0.0001,0.0288,0.9755
2088,-0.0024,-0.0009,0.0165,0.9693
2089,-0.0066,-0.0003,0.0071,0.9836
2090,-0.0065,0.0,0.0062,0.97
2091,-0.001,-0.0001,0.0179,0.9897
2092,-0.0046,0.0,0.0104,0.9856
2093,-0.0077,-0.0001,0.0044,0.9802
2094,-0.0087,-0.0005,0.0031,0.9809
2095,-0.0067,-0.0005,0.0074,0.9813
2096,-0.0048,0.0,0.0099,0.9782
2097,-0.0068,0.0001,0.0056,0.9739
2098,-0.0085,-0.0004,0.0034,0.977
2099,0.0073,0.0006,0.033,0.9797
2100,0.016,0.0007,0.0506,1.0086
2101,-0.0072,-0.0007,0.0067,0.9904
2102,-0.0072,-0.0001,0.0056,0.9905
2103,-0.0089,-0.0004,0.0028,0.9901
2104,0.0101,-0.0006,0.0411,0.9871
2105,0.0107,-0.0003,0.0419,0.9954
2106,-0.0049,0.0001,0.0094,0.9656
2107,0.0162,0.0008,0.0506,0.9876
2108,-0.0063,0.0001,0.007,0.988
2109,-0.0017,-0.0001,0.0165,0.9835
2110,0.0008,-0.0001,0.0217,0.9916
2111,-0.0013,-0.0005,0.0183,0.9974
2112,-0.008,-0.001,0.0055,0.9807
2113,-0.0074,0.0001,0.0052,1.0031
2114,-0.0077,-0.0001,0.0047,1.0007
2115,-0.0074,0.0003,0.0045,0.9925
2116,-0.0052,-0.0006,0.0105,0.9846
2117,-0.0027,0.0004,0.0136,0.9868
2118,-0.0065,-0.0003,0.0075,0.984
2119,0.007,-0.0008,0.0354,0.9898
2120,0.0007,-0.0006,0.0226,1.0055
2121,-0.0045,0.0006,0.0093,0.9744
2122,-0.0058,0.0004,0.0073,0.9789
2123,-0.0035,-0.0005,0.0135,0.9778
2124,-0.0087,-0.0006,0.0037,0.9903
2125,-0.007,0.0009,0.004,0.9883
2126,-0.0076,0.0009,0.0027,0.9842
2127,-0.0081,-0.0009,0.0054,0.982
2128,-0.0008,0.0005,0.0167,0.9721
2129,-0.0053,-0.0001,0.009,0.97
2130,-0.0036,-0.0004,0.0128,0.9658
2131,-0.0067,-0.0002,0.0064,0.9649
2132,0.0142,0.0008,0.0462,0.9608
2133,0.0008,0.0003,0.0205,0.9663
2134,-0.0057,0.0006,0.0068,0.966
2135,-0.0067,0.0002,0.0058,0.9738
2136,-0.0054,0.0002,0.0083,0.9756
2137,-0.0055,0.0002,0.008,0.9687
2138,-0.0062,0.0008,0.0052,0.9583
2139,-0.0085,-0.0012,0.0045,0.9476
2140,-0.0086,-0.0011,0.0039,0.944
2141,0.0162,-0.0004,0.052,0.9453
2142,0.0138,0.0001,0.0466,0.9627
2143,0.007,0.0001,0.0328,0.9459
2144,-0.0086,-0.001,0.0036,0.9421
2145,-0.0029,-0.0003,0.0137,0.942
2146,-0.0035,-0.0003,0.0126,0.9521
2147,-0.0084,-0.0003,0.0029,0.9526
2148,-0.0043,-0.0004,0.011,0.9452
2149,0.0082,0.0006,0.0344,0.9519
2150,-0.0032,-0.0,0.0124,0.9372
2151,-0.0067,0.0006,0.0039,0.928
2152,-0.0019,-0.0004,0.0156,0.9261
2153,-0.0071,0.0001,0.0043,0.9311
2154,-0.0056,-0.0006,0.0086,0.9303
2155,-0.0046,-0.001,0.0115,0.9384
2156,-0.001,-0.0006,0.0177,0.9233
2157,-0.006,0.0005,0.0057,0.9412
2158,-0.0073,-0.0009,0.0058,0.9403
2159,-0.0064,0.0008,0.0044,0.9425
2160,0.0158,0.0005,0.05,0.9696
2161,0.0255,0.0001,0.0706,0.9907
2162,0.0043,0.0002,0.028,0.9869
2163,-0.0059,-0.0005,0.0079,0.9341
2164,-0.0036,0.001,0.0094,0.9266
2165,-0.0064,0.0001,0.0053,0.9128
2166,-0.0046,-0.0004,0.0097,0.9128
2167,0.0007,-0.0007,0.0212,0.9133
2168,-0.0018,0.0001,0.0149,0.9389
2169,-0.0063,0.0002,0.0058,0.9414
2170,-0.0065,0.0006,0.0042,0.9269
2171,-0.0005,0.0007,0.016,0.9252
2172,0.0074,-0.0002,0.0336,0.9185
2173,0.0006,0.0003,0.0191,0.9324
2174,-0.0062,-0.0008,0.0077,0.9178
2175,-0.0091,-0.0014,0.003,0.9189
2176,-0.0059,-0.0009,0.0086,0.9227
2177,-0.0032,0.0007,0.0108,0.9287
2178,-0.0031,-0.0009,0.0141,0.9216
2179,-0.0081,-0.0005,0.0036,0.9393
2180,-0.0066,0.0001,0.0056,0.9428
2181,-0.0071,0.0001,0.0044,0.9337
2182,-0.0041,0.0001,0.0103,0.9301
2183,0.0,0.0001,0.0185,0.9311
2184,0.0041,-0.0,0.0271,0.9442
2185,0.0067,-0.0002,0.0322,0.9265
2186,-0.0008,-0.0003,0.0176,0.9266
2187,-0.0024,-0.0018,0.0172,0.9179
2188,-0.0072,-0.0005,0.0051,0.9181
2189,-0.0022,0.0007,0.0125,0.918
2190,-0.0066,-0.0003,0.0062,0.9398
2191,-0.0074,-0.0004,0.0049,0.9422
2192,-0.0062,-0.0001,0.0064,0.9352
2193,-0.0026,0.0009,0.0117,0.9297
2194,0.001,0.0007,0.0188,0.9181
2195,-0.006,0.0007,0.0051,0.9169
2196,-0.0068,0.0002,0.0043,0.9137
2197,-0.0057,-0.0003,0.0075,0.9197
2198,0.0056,0.0006,0.0284,0.9182
2199,-0.0033,-0.0001,0.0119,0.9209
2200,-0.0062,-0.0,0.0058,0.9072
2201,-0.0071,-0.0006,0.0057,0.9334
2202,-0.0084,-0.0001,0.0023,0.941
2203,0.0221,0.0001,0.0628,0.9307
2204,0.0029,-0.0,0.0247,0.9444
2205,-0.0001,0.0009,0.0164,0.9194
2206,-0.0042,-0.0007,0.0114,0.9251
2207,-0.0023,-0.0002,0.0138,0.9065
2208,0.0207,0.0005,0.0593,0.9459
2209,0.0103,-0.0,0.0399,0.9652
2210,0.0039,-0.0001,0.0269,0.947
2211,-0.0034,0.0003,0.0112,0.9307
2212,-0.007,0.0001,0.0048,0.9487
2213,-0.0071,0.0004,0.0041,0.9515
2214,-0.0081,-0.0004,0.0034,0.9436
2215,-0.009,-0.0013,0.0032,0.935
2216,-0.0062,0.0004,0.0055,0.9303
2217,-0.0047,-0.0,0.0093,0.9249
2218,0.0087,0.0005,0.0349,0.9205
2219,0.0177,0.0011,0.0519,0.9395
2220,0.02,0.0002,0.0583,0.9355
2221,0.0097,0.0003,0.0379,0.9521
2222,-0.0072,-0.0004,0.0046,0.9152
2223,-0.0075,0.0003,0.0029,0.9287
2224,-0.004,0.0001,0.0101,0.9265
2225,-0.0012,-0.0005,0.0167,0.912
2226,0.0021,0.0003,0.0218,0.9074
2227,-0.0023,-0.0,0.0135,0.9008
2228,0.0018,-0.0009,0.0238,0.9137
2229,-0.0037,-0.0022,0.0152,0.9083
2230,0.0089,-0.0012,0.0387,0.9277
2231,-0.0013,-0.0005,0.0163,0.905
2232,-0.0057,0.0,0.0064,0.8978
2233,0.0014,0.0005,0.0196,0.8938
2234,-0.007,0.0001,0.0041,0.9188
2235,-0.0063,0.0011,0.0035,0.9201
2236,0.0053,0.0001,0.0285,0.9088
2237,0.0224,-0.0003,0.0639,0.9216
2238,0.0108,0.0002,0.0392,0.9071
2239,-0.0017,-0.0002,0.0149,0.8996
2240,0.0041,0.0001,0.0259,0.8925
2241,-0.0025,0.0002,0.0126,0.9005
2242,-0.0059,-0.0002,0.0064,0.8889
2243,-0.0061,0.0001,0.0058,0.9018
2244,0.0058,0.0015,0.0265,0.8946
2245,-0.0052,0.0004,0.0071,0.9184
2246,-0.0083,-0.0004,0.0027,0.9196
2247,-0.0039,-0.0004,0.0112,0.9097
2248,-0.0009,0.0004,0.0157,0.9073
2249,-0.006,-0.0001,0.006,0.893
2250,0.0025,-0.0007,0.0245,0.9034
2251,0.0005,0.0008,0.0173,0.8936
2252,-0.0067,0.0005,0.0034,0.8903
2253,-0.0045,0.0004,0.0078,0.8832
2254,-0.0041,0.0002,0.0093,0.8914
2255,0.0019,-0.0005,0.0226,0.8923
2256,-0.0074,-0.0,0.0036,0.9141
2257,-0.007,0.0004,0.0035,0.9121
2258,-0.0042,0.0002,0.0091,0.8999
2259,-0.0067,0.0006,0.0034,0.897
2260,-0.0035,0.0002,0.0104,0.8894
2261,-0.0035,-0.0002,0.0112,0.8942
2262,-0.0051,0.0005,0.0064,0.876
2263,-0.0033,-0.0004,0.0119,0.8832
2264,0.0165,0.0006,0.0497,0.8855
2265,0.0191,0.0009,0.0547,0.9173
2266,0.0107,-0.0,0.0396,0.9104
2267,-0.0037,0.0002,0.01,0.8991
2268,-0.0061,0.0006,0.0045,0.9013
2269,0.0014,-0.0001,0.021,0.8929
2270,-0.0032,0.0001,0.011,0.886
2271,-0.0066,-0.0012,0.0068,0.881
2272,-0.0052,0.0005,0.0064,0.8817
2273,-0.0068,-0.0004,0.0049,0.8836
2274,-0.0071,-0.0003,0.0043,0.8945
2275,-0.0066,0.0002,0.0043,0.891
2276,-0.0068,0.0001,0.004,0.8958
2277,-0.0008,0.0003,0.0155,0.8868
2278,-0.0078,-0.0004,0.0035,0.9145
2279,-0.0081,-0.0005,0.0031,0.9224
2280,0.0044,0.0006,0.0259,0.9092
2281,0.0012,-0.0001,0.0208,0.9078
2282,0.0205,0.0006,0.058,0.9026
2283,0.0026,0.0005,0.0227,0.9296
2284,-0.0046,0.0004,0.0085,0.919
2285,-0.0061,0.0001,0.0058,0.9127
2286,-0.0009,0.0003,0.0158,0.9017
2287,-0.0048,0.0009,0.0068,0.9133
2288,-0.0044,-0.0003,0.0098,0.9026
2289,-0.0074,0.0003,0.0033,0.931
2290,-0.0076,0.0006,0.0024,0.9367
2291,-0.0065,0.0005,0.0045,0.9231
2292,-0.0033,-0.0005,0.0126,0.9158
2293,0.0013,-0.0001,0.0209,0.9119
2294,-0.0025,-0.001,0.0154,0.9176
2295,-0.0062,-0.0004,0.0067,0.9173
2296,-0.0009,0.0006,0.0155,0.9286
2297,-0.0028,0.0007,0.0115,0.9165
2298,-0.0026,0.0008,0.0116,0.9251
2299,0.0017,0.0008,0.02,0.913
2300,-0.0075,0.0004,0.0032,0.943
2301,-0.0067,0.0009,0.0037,0.9501
2302,-0.0043,0.0006,0.009,0.9407
2303,-0.0002,0.0002,0.0179,0.9341
2304,0.022,0.0001,0.0622,0.9167
2305,0.0052,0.0011,0.0269,0.9314
2306,0.0194,0.0003,0.0569,0.9339
2307,-0.0009,0.0001,0.0171,0.955
2308,-0.003,-0.0001,0.0128,0.9359
2309,-0.0064,0.0002,0.0055,0.9368
2310,-0.0075,-0.0002,0.004,0.9335
2311,-0.0063,0.0001,0.0065,0.9638
2312,-0.008,0.0001,0.0032,0.9671
2313,-0.0085,-0.0008,0.0036,0.9537
2314,-0.0054,-0.0008,0.0096,0.9464
2315,-0.0037,-0.0001,0.0116,0.9432
2316,-0.0061,0.0001,0.0065,0.9451
2317,-0.0052,-0.0001,0.0085,0.9351
2318,-0.0041,-0.0007,0.0121,0.9442
2319,-0.003,0.0003,0.0121,0.9343
2320,-0.0058,0.0001,0.0071,0.9424
2321,-0.0085,-0.0009,0.0037,0.9505
2322,-0.003,0.0003,0.0128,0.9714
2323,-0.0074,0.0007,0.0034,0.9811
2324,0.0008,0.0004,0.0202,0.9698
2325,-0.0069,0.0005,0.0045,0.961
2326,-0.0019,0.0004,0.0143,0.9468
2327,-0.0078,-0.0003,0.0043,0.9619
2328,-0.002,0.0005,0.0142,0.9578
2329,-0.0086,-0.0005,0.0032,0.9698
2330,-0.003,0.0002,0.013,0.9592
2331,-0.0016,0.0014,0.0134,0.9682
2332,-0.007,-0.0014,0.0084,0.9769
2333,-0.0066,-0.0006,0.008,1.001
2334,-0.0093,-0.0004,0.0025,1.009
2335,0.0045,0.0003,0.0285,0.9972
2336,-0.0078,-0.0011,0.0064,0.9955
2337,-0.0065,0.0002,0.0062,0.9845
2338,-0.0044,0.0008,0.0095,0.9946
2339,-0.009,-0.0009,0.0037,0.9949
2340,-0.0073,0.0009,0.0035,0.9916
2341,-0.0051,0.0001,0.0091,0.9746
2342,-0.0097,-0.0016,0.0034,0.9815
2343,-0.0048,0.002,0.0059,0.9702
2344,-0.0051,-0.0002,0.0098,0.9825
2345,-0.0081,-0.0,0.0035,0.9902
2346,-0.0066,-0.001,0.0081,0.9709
2347,-0.0064,0.0016,0.0032,0.9622
2348,-0.0069,0.0001,0.005,0.9489
2349,-0.0045,0.0005,0.0092,0.9586
2350,-0.005,0.0001,0.0088,0.9485
2351,0.0068,-0.0,0.0328,0.9605
2352,-0.0013,-0.0012,0.0187,0.9378
2353,-0.0047,0.0002,0.0092,0.9488
2354,0.002,-0.0003,0.0233,0.9386
2355,-0.0062,0.0006,0.0056,0.9661
2356,-0.0075,0.0007,0.003,0.9741
2357,0.0218,0.0,0.0629,0.9672
2358,0.0012,0.0012,0.0191,0.9588
2359,0.0113,-0.001,0.0436,0.9542
2360,0.0004,-0.0002,0.0204,0.9591
2361,-0.0059,-0.0002,0.0074,0.9419
2362,-0.006,0.0007,0.0056,0.9455
2363,-0.0052,-0.0006,0.0097,0.9414
2364,-0.0041,-0.0005,0.0117,0.9451
2365,-0.0045,0.0002,0.0096,0.9448
2366,-0.0034,0.0,0.0125,0.9666
2367,-0.0066,-0.001,0.0081,0.972
2368,-0.0033,-0.0,0.0128,0.9661
2369,-0.004,-0.0007,0.0127,0.9601
2370,0.01,-0.0007,0.0402,0.9377
2371,-0.0048,-0.001,0.0116,0.9559
2372,-0.0019,0.0001,0.0147,0.9396
2373,-0.0066,0.0008,0.004,0.9417
2374,-0.0028,-0.0009,0.0149,0.9397
2375,-0.0055,-0.0005,0.0088,0.9422
2376,-0.0025,0.0005,0.0128,0.9461
2377,-0.0044,0.0002,0.0103,0.9742
2378,-0.0072,0.0007,0.004,0.9792
2379,-0.0032,-0.0003,0.0135,0.9691
2380,-0.0079,-0.0003,0.004,0.9653
2381,0.0008,-0.0001,0.0209,0.9533
2382,0.0039,0.0006,0.0259,0.9645
2383,0.0003,-0.0006,0.0211,0.9632
2384,-0.0086,-0.0001,0.0024,0.9711
2385,0.0085,0.001,0.0343,0.9652
2386,-0.0001,-0.0004,0.0201,0.9788
2387,0.0026,0.0001,0.0247,0.9861
2388,-0.0058,-0.0005,0.0089,0.9807
2389,-0.0026,0.0011,0.0124,0.9813
2390,0.0693,-0.0011,0.1605,0.983
2391,0.0503,0.0001,0.121,1.0196
2392,0.0317,0.0017,0.0801,1.0091
2393,0.0043,0.0005,0.0268,0.9642
2394,0.008,0.0007,0.0335,0.9417
2395,-0.0011,0.0011,0.0147,0.9544
2396,-0.0022,0.0004,0.0137,0.9414
2397,-0.0043,-0.0003,0.0109,0.9463
2398,-0.0037,-0.0004,0.0123,0.9442
2399,-0.0041,0.0008,0.0095,0.9653
2400,-0.0059,0.0001,0.0074,0.9715
2401,0.0009,0.0004,0.02,0.95
2402,0.025,0.0004,0.0682,0.9552
2403,0.039,-0.0005,0.0981,0.9555
2404,0.0074,-0.001,0.036,0.9537
2405,0.0038,-0.0003,0.027,0.9404
2406,0.0022,0.0005,0.0225,0.9595
2407,0.0009,-0.0005,0.0217,0.953
2408,-0.0061,-0.0001,0.0071,0.9599
2409,-0.0009,0.0005,0.0161,0.9475
2410,-0.0052,-0.0008,0.0105,0.9685
2411,-0.0055,-0.0011,0.0108,0.979
2412,-0.0061,0.0005,0.0061,0.9648
2413,-0.0045,-0.0001,0.0104,0.961
2414,-0.0067,-0.0007,0.0068,0.9454
2415,-0.0025,0.0001,0.0137,0.9494
2416,0.0249,0.0,0.0693,0.9743
2417,0.0268,0.0004,0.0728,1.007
2418,-0.0008,0.0002,0.0175,0.9773
2419,-0.0055,0.0006,0.007,0.9517
2420,-0.0037,0.0006,0.0107,0.9601
