update,total_loss,policy_loss,value_loss,entropy
1187,-0.0104,-0.0071,0.019,1.2838
1188,-0.0162,-0.0049,0.0032,1.2834
1189,-0.0107,-0.0042,0.0126,1.2811
1190,-0.0097,0.0024,0.0016,1.2811
1191,-0.0079,0.0008,0.0083,1.2813
1192,-0.018,-0.0068,0.0033,1.2803
1193,-0.0142,-0.003,0.0032,1.2806
1194,-0.0091,-0.0005,0.0085,1.2808
1195,-0.0028,-0.005,0.0301,1.2793
1196,-0.0057,0.0002,0.0136,1.2792
1197,-0.0042,0.0002,0.0167,1.2803
1198,-0.015,-0.0081,0.0118,1.2761
1199,-0.0114,-0.0068,0.0165,1.2776
1200,-0.018,-0.0059,0.0015,1.2848
1201,-0.0083,-0.0016,0.0123,1.282
1202,-0.0128,-0.0018,0.0036,1.2808
1203,-0.0199,-0.0094,0.0046,1.2788
1204,-0.016,-0.006,0.0056,1.2769
1205,-0.0133,-0.0054,0.0097,1.2768
1206,-0.0171,-0.0068,0.005,1.2776
1207,-0.0122,-0.0069,0.0149,1.2785
1208,-0.0132,-0.0036,0.0064,1.2785
1209,-0.0031,-0.0,0.0194,1.278
1210,-0.011,-0.0003,0.0041,1.2784
1211,-0.0054,-0.0032,0.0212,1.2769
1212,-0.0141,-0.0046,0.0064,1.2747
1213,-0.0139,-0.0043,0.0061,1.2744
1214,-0.0092,-0.0012,0.0094,1.2742
1215,-0.0088,-0.0004,0.0088,1.2747
1216,-0.0117,-0.0009,0.0039,1.2737
1217,-0.0115,-0.0044,0.0112,1.2725
1218,-0.0129,-0.0014,0.0025,1.2761
1219,-0.0156,-0.0071,0.0085,1.2735
1220,-0.022,-0.0129,0.0074,1.2735
1221,-0.0131,-0.0045,0.0082,1.2748
1222,-0.0127,-0.0012,0.0025,1.2756
1223,-0.0095,-0.0033,0.0133,1.2755
1224,-0.012,-0.0025,0.0065,1.2759
1225,-0.0069,0.0043,0.0032,1.2755
1226,-0.014,-0.0025,0.0026,1.275
1227,-0.0077,-0.0058,0.0218,1.2758
1228,-0.0132,-0.002,0.003,1.2802
1229,0.0068,0.0005,0.038,1.2754
1230,-0.014,-0.0038,0.005,1.2726
1231,-0.0148,-0.0063,0.0085,1.2798
1232,-0.0155,-0.0041,0.0028,1.2798
1233,-0.0053,-0.0004,0.0158,1.2769
1234,-0.008,-0.0003,0.0103,1.2772
1235,-0.0066,-0.0013,0.0149,1.2786
1236,-0.007,-0.0006,0.0129,1.2807
1237,-0.011,-0.0062,0.0161,1.2788
1238,-0.0206,-0.0102,0.0047,1.2781
1239,-0.0007,0.0032,0.0178,1.277
1240,-0.0137,-0.0029,0.0039,1.2711
1241,-0.0143,-0.006,0.0089,1.2794
1242,-0.0059,-0.0008,0.0154,1.2804
1243,-0.0009,0.0009,0.0219,1.2764
1244,-0.0109,-0.0076,0.019,1.2787
1245,-0.0114,-0.0049,0.0126,1.2808
1246,-0.0116,-0.0022,0.0068,1.2772
1247,-0.0034,-0.0019,0.0224,1.273
1248,-0.0071,-0.0029,0.0171,1.2755
1249,-0.011,-0.0028,0.0092,1.2765
1250,-0.0041,0.0076,0.0021,1.2741
1251,-0.0194,-0.0121,0.0109,1.2752
1252,-0.0129,-0.0046,0.0087,1.2746
1253,-0.0151,-0.0064,0.008,1.274
1254,-0.0095,-0.0032,0.0129,1.2733
1255,-0.0176,-0.0067,0.0036,1.2736
1256,-0.0108,-0.0003,0.0045,1.272
1257,-0.0102,-0.0004,0.006,1.2732
1258,-0.0116,-0.0031,0.0086,1.2724
1259,-0.0164,-0.0071,0.007,1.2713
1260,-0.0131,-0.0018,0.0028,1.2697
1261,-0.0059,-0.0012,0.0161,1.2725
1262,-0.0092,-0.0001,0.0071,1.2729
1263,-0.0147,-0.0032,0.0026,1.2733
1264,-0.0152,-0.0042,0.0035,1.273
1265,0.0048,0.0009,0.0332,1.2722
1266,-0.0074,-0.0013,0.0131,1.2734
1267,-0.0076,0.0017,0.0069,1.2725
1268,-0.0128,-0.0012,0.0022,1.2743
1269,-0.014,-0.0068,0.0111,1.274
1270,-0.0188,-0.0072,0.0023,1.2748
1271,-0.0088,0.001,0.0059,1.2748
1272,-0.0181,-0.0078,0.0049,1.2749
1273,-0.0139,-0.0031,0.0037,1.2732
1274,-0.0155,-0.0046,0.0037,1.2716
1275,-0.0123,-0.0032,0.0073,1.2742
1276,-0.0059,-0.0026,0.0189,1.2786
1277,0.003,-0.0004,0.0325,1.2827
1278,-0.0116,-0.0033,0.0088,1.2779
1279,-0.0167,-0.0073,0.0066,1.2725
1280,-0.0144,-0.0037,0.004,1.2726
1281,-0.0095,-0.0061,0.0187,1.2726
1282,-0.0137,-0.0032,0.0046,1.274
1283,-0.0114,-0.005,0.0128,1.273
1284,-0.008,0.0008,0.0079,1.2728
1285,-0.0131,-0.0018,0.0028,1.2721
1286,-0.0122,-0.004,0.0091,1.273
1287,-0.0161,-0.0061,0.0053,1.2725
1288,-0.0152,-0.0057,0.0066,1.2737
1289,-0.0024,0.0019,0.0169,1.2739
1290,-0.0119,-0.0018,0.0054,1.2759
1291,-0.0014,0.0037,0.0152,1.27
1292,-0.0131,-0.0039,0.007,1.271
1293,0.0045,0.0031,0.0281,1.271
1294,-0.0001,-0.0016,0.0284,1.2753
1295,-0.0073,-0.0008,0.0124,1.2766
1296,-0.0166,-0.0061,0.0046,1.2798
1297,-0.0125,-0.0018,0.004,1.2731
1298,-0.0142,-0.0026,0.0022,1.2747
1299,-0.009,-0.0022,0.0117,1.2717
1300,-0.0151,-0.0033,0.002,1.2743
1301,-0.0044,0.0018,0.0132,1.2751
1302,-0.0167,-0.0056,0.0033,1.2753
1303,-0.008,-0.0023,0.0142,1.2751
1304,-0.0167,-0.0056,0.0033,1.2739
1305,-0.009,-0.0018,0.0111,1.2747
1306,-0.0133,-0.0023,0.0035,1.2759
1307,-0.013,-0.0015,0.0026,1.2759
1308,-0.0171,-0.0057,0.0026,1.275
1309,-0.0076,0.0002,0.0099,1.275
1310,-0.0194,-0.0103,0.0074,1.275
1311,-0.0133,-0.0033,0.0057,1.2761
1312,-0.0159,-0.0049,0.0035,1.2747
1313,-0.0088,-0.0036,0.015,1.2745
1314,-0.0092,-0.0013,0.0096,1.2747
1315,-0.0153,-0.0068,0.0085,1.272
1316,-0.0101,-0.0008,0.0068,1.2717
1317,-0.006,-0.0053,0.0241,1.2733
1318,0.0024,-0.002,0.0343,1.2793
1319,-0.0099,-0.004,0.0138,1.2764
1320,-0.0148,-0.0027,0.0012,1.2703
1321,-0.0135,-0.0031,0.0046,1.2669
1322,-0.0137,-0.0039,0.0057,1.2657
1323,0.0016,0.0047,0.0191,1.2642
1324,-0.0066,0.0,0.012,1.2656
1325,-0.0098,-0.0066,0.019,1.2631
1326,-0.0125,-0.0066,0.0135,1.2635
1327,-0.0126,-0.0013,0.0025,1.2647
1328,-0.0131,-0.002,0.003,1.2666
1329,-0.0113,-0.0008,0.0044,1.2657
1330,-0.0282,-0.0162,0.0014,1.2676
1331,-0.0053,-0.0006,0.016,1.2678
1332,-0.0138,-0.0025,0.0026,1.2665
1333,-0.0137,-0.0034,0.0048,1.2675
1334,-0.0083,0.0007,0.0072,1.2677
1335,-0.0035,-0.0004,0.0191,1.268
1336,-0.0051,-0.0024,0.0199,1.2723
1337,-0.0069,0.0015,0.0087,1.2717
1338,-0.011,-0.0025,0.0084,1.2708
1339,-0.0129,-0.0012,0.0021,1.2684
1340,-0.0207,-0.0088,0.0015,1.2687
1341,-0.0129,-0.0042,0.008,1.2696
1342,-0.0116,-0.0028,0.0077,1.2687
1343,-0.0091,-0.0074,0.0218,1.2654
1344,0.0009,0.0038,0.0197,1.2687
1345,-0.0098,-0.0009,0.0077,1.2704
1346,-0.0093,-0.0001,0.007,1.27
1347,-0.0074,0.0035,0.0036,1.2708
1348,-0.014,-0.0059,0.0092,1.2717
1349,-0.0099,-0.0006,0.0067,1.2706
1350,-0.0119,0.0003,0.0011,1.2712
1351,-0.0115,-0.0034,0.0094,1.2718
1352,-0.0203,-0.0094,0.0036,1.2712
1353,-0.0111,-0.0024,0.0082,1.2713
1354,-0.0012,-0.0037,0.0305,1.2715
1355,0.0119,-0.0071,0.0636,1.2777
1356,-0.0117,-0.0054,0.0128,1.2773
1357,-0.0031,-0.0033,0.0258,1.2735
1358,0.0102,-0.0005,0.0471,1.2795
1359,-0.0112,-0.005,0.0129,1.2744
1360,-0.0085,0.0023,0.0039,1.276
1361,-0.0089,-0.0008,0.0093,1.2742
1362,-0.0147,-0.0041,0.0042,1.2722
1363,0.008,0.0032,0.035,1.273
1364,0.0044,0.0026,0.0292,1.2794
1365,0.0036,0.0015,0.0298,1.2827
1366,-0.0125,-0.0085,0.0176,1.2784
1367,-0.0029,-0.0015,0.0228,1.2786
1368,-0.0055,-0.0047,0.0241,1.2792
1369,-0.007,-0.0016,0.0146,1.2757
1370,-0.0279,-0.0155,0.0008,1.2788
1371,-0.0077,-0.0002,0.0105,1.2769
1372,-0.0136,-0.0027,0.0037,1.2739
1373,-0.0094,-0.0003,0.0073,1.275
1374,-0.0,0.004,0.0174,1.2755
1375,-0.005,-0.0029,0.0215,1.2808
1376,-0.0062,0.0003,0.0127,1.2814
1377,0.0037,0.0005,0.0319,1.2809
1378,-0.0019,0.0004,0.021,1.2804
1379,-0.0015,-0.0023,0.0272,1.2779
1380,-0.0056,0.0015,0.0113,1.2768
1381,-0.0117,-0.0053,0.0128,1.2786
1382,-0.0166,-0.0057,0.0037,1.2775
1383,-0.0148,-0.0035,0.0028,1.2768
1384,-0.0116,-0.0037,0.0097,1.2779
1385,0.0059,-0.0006,0.0387,1.2828
1386,0.0042,-0.0018,0.0378,1.288
1387,-0.0065,-0.0016,0.0159,1.2863
1388,-0.0174,-0.0071,0.0051,1.2822
1389,-0.0064,0.0007,0.0113,1.2775
1390,-0.0194,-0.0093,0.0053,1.2773
1391,-0.0055,0.0015,0.0116,1.2783
1392,-0.0148,-0.005,0.0058,1.2777
1393,0.011,-0.0016,0.0506,1.2776
1394,0.0157,0.0031,0.0509,1.2855
1395,0.015,0.0027,0.0502,1.287
1396,0.0081,-0.0025,0.0469,1.2853
1397,-0.0014,-0.0042,0.0313,1.2832
1398,-0.0075,-0.0014,0.0135,1.2768
1399,-0.008,-0.0067,0.0229,1.2801
1400,-0.0082,-0.0027,0.0148,1.2846
1401,-0.0085,-0.0026,0.0137,1.2751
1402,-0.0158,-0.0051,0.0039,1.2734
1403,-0.0071,-0.0023,0.016,1.2741
1404,-0.0064,-0.0004,0.0135,1.2743
1405,-0.0076,-0.0052,0.0207,1.2755
1406,-0.0106,-0.0047,0.0136,1.2751
1407,-0.0091,-0.0057,0.0189,1.2743
1408,0.0077,0.0038,0.0334,1.2772
1409,0.0015,-0.004,0.0365,1.2796
1410,-0.0078,0.0026,0.0048,1.281
1411,-0.0162,-0.0097,0.0125,1.2694
1412,-0.0147,-0.0036,0.003,1.2675
1413,-0.0103,-0.0022,0.0092,1.2706
1414,-0.0038,0.0018,0.0144,1.2726
1415,-0.0098,-0.0036,0.013,1.2706
1416,-0.016,-0.005,0.0033,1.2683
1417,-0.0122,-0.0025,0.0058,1.2656
1418,-0.0112,-0.0003,0.0035,1.2652
1419,-0.019,-0.0086,0.0045,1.2645
1420,-0.0098,-0.0062,0.0182,1.2634
1421,-0.0124,-0.0017,0.0039,1.2649
1422,-0.0114,-0.0006,0.0037,1.2647
1423,-0.0047,-0.0003,0.0167,1.2675
1424,-0.0046,0.001,0.0142,1.2688
1425,-0.01,-0.0027,0.0107,1.2695
1426,-0.017,-0.0081,0.0077,1.2712
1427,-0.0116,-0.0071,0.0163,1.2692
1428,-0.0113,-0.0004,0.0034,1.2663
1429,-0.0132,-0.0078,0.0145,1.266
1430,-0.0015,0.0085,0.0053,1.2682
1431,-0.0052,-0.0013,0.0173,1.2651
1432,-0.0075,0.0014,0.0075,1.2638
1433,-0.0047,-0.0004,0.0167,1.2618
1434,-0.0127,-0.0047,0.0092,1.2636
1435,-0.0074,0.003,0.0044,1.2633
1436,-0.0147,-0.0042,0.0044,1.2647
1437,-0.0095,-0.0017,0.0097,1.2652
1438,-0.0109,-0.0002,0.0038,1.267
1439,-0.0138,-0.0038,0.0054,1.2716
1440,-0.0145,-0.0035,0.0036,1.2749
1441,-0.0089,-0.0009,0.0096,1.2709
1442,-0.0107,-0.002,0.0081,1.2701
1443,-0.0146,-0.0053,0.0069,1.2686
1444,-0.0163,-0.0059,0.0046,1.2692
1445,-0.0122,-0.0015,0.0041,1.2694
1446,-0.0081,0.0008,0.0076,1.2695
1447,-0.0052,-0.0009,0.0168,1.2711
1448,-0.0128,-0.005,0.0098,1.2734
1449,-0.0175,-0.0071,0.0048,1.2709
1450,-0.0236,-0.0125,0.0032,1.2712
1451,-0.002,0.0001,0.0213,1.2703
1452,-0.0162,-0.005,0.003,1.2696
1453,-0.0109,-0.003,0.0096,1.2692
1454,-0.0164,-0.0056,0.0038,1.2684
1455,-0.0105,-0.0042,0.0129,1.2692
1456,-0.0082,-0.0029,0.015,1.2716
1457,-0.0209,-0.0098,0.0032,1.269
1458,-0.0139,-0.0039,0.0054,1.267
1459,-0.0113,-0.0017,0.0061,1.2663
1460,-0.0116,0.0005,0.001,1.2653
1461,-0.0102,-0.0033,0.0115,1.2648
1462,-0.0126,-0.002,0.0041,1.2647
1463,-0.0074,-0.0028,0.0161,1.262
1464,-0.0083,-0.003,0.0148,1.2622
1465,-0.0155,-0.0073,0.0088,1.264
1466,-0.0187,-0.0076,0.003,1.2643
1467,-0.0029,0.0053,0.0089,1.2647
1468,-0.0208,-0.0102,0.0041,1.2664
1469,-0.0218,-0.0109,0.0035,1.2646
1470,-0.0069,-0.0021,0.0157,1.2646
1471,-0.0047,0.0024,0.0111,1.2641
1472,-0.0151,-0.0046,0.0044,1.2642
1473,-0.0102,0.0002,0.0044,1.2608
1474,0.0007,-0.0017,0.0302,1.2644
1475,-0.0008,-0.0016,0.0269,1.2701
1476,-0.0182,-0.0068,0.0025,1.2653
1477,-0.0063,-0.0012,0.015,1.2649
1478,-0.0145,-0.0039,0.0041,1.2663
1479,-0.012,-0.0023,0.0059,1.2655
1480,-0.0223,-0.0107,0.0023,1.2673
1481,-0.0116,-0.0039,0.01,1.2654
1482,-0.0118,-0.0033,0.0084,1.2662
1483,-0.0158,-0.0045,0.0027,1.2663
1484,-0.0136,-0.0031,0.0041,1.2646
1485,-0.0091,-0.0002,0.0074,1.2648
1486,-0.0104,-0.0023,0.0092,1.2669
1487,-0.0065,-0.0016,0.0156,1.2675
1488,-0.0081,-0.0054,0.02,1.2676
1489,-0.0136,-0.0023,0.0028,1.2663
1490,-0.0154,-0.0035,0.0015,1.2679
1491,-0.0053,0.0014,0.0119,1.27
1492,-0.0119,-0.0016,0.0048,1.2708
1493,-0.0066,-0.0012,0.0146,1.2661
1494,-0.0012,-0.0,0.0231,1.2695
1495,0.0021,0.003,0.0236,1.2702
1496,-0.0146,-0.0077,0.0116,1.2675
1497,-0.0163,-0.0051,0.0029,1.2685
1498,-0.0151,-0.0037,0.0026,1.2694
1499,-0.0131,-0.0034,0.0061,1.2701
1500,-0.0135,-0.0021,0.0026,1.2708
1501,-0.0156,-0.0066,0.0074,1.2716
1502,-0.0122,-0.001,0.0032,1.2737
1503,-0.0155,-0.0055,0.0054,1.2692
1504,-0.0144,-0.0044,0.0052,1.2692
1505,-0.0109,-0.0035,0.0106,1.2691
1506,-0.0056,0.0028,0.0084,1.2699
1507,-0.004,-0.0025,0.0226,1.2703
1508,-0.0075,0.0017,0.0069,1.2706
1509,-0.0106,-0.0052,0.0147,1.2723
1510,-0.0096,-0.007,0.0202,1.2766
1511,-0.009,0.0013,0.0048,1.2705
1512,-0.0091,-0.0019,0.0112,1.2726
1513,-0.0039,0.0001,0.0174,1.269
1514,-0.0129,-0.0043,0.008,1.2691
1515,-0.0051,-0.0023,0.0197,1.2679
1516,-0.0126,-0.0014,0.003,1.2691
1517,-0.013,-0.0033,0.006,1.2701
1518,-0.0158,-0.0046,0.0029,1.2713
1519,-0.0076,-0.0017,0.0137,1.2735
1520,-0.0119,-0.0008,0.0034,1.2735
1521,-0.0078,-0.0015,0.0129,1.2765
1522,-0.0172,-0.0064,0.004,1.2786
1523,0.0043,0.0021,0.0298,1.2717
1524,0.0021,0.0007,0.0282,1.2704
1525,-0.0086,-0.0026,0.0133,1.271
1526,-0.0195,-0.0089,0.0041,1.2756
1527,-0.0043,0.0015,0.0139,1.2733
1528,0.0016,-0.0004,0.0295,1.2715
1529,0.007,0.0016,0.0361,1.2721
1530,-0.017,-0.0067,0.0049,1.2733
1531,-0.0112,-0.0039,0.011,1.2771
1532,-0.0148,-0.0053,0.0065,1.2785
1533,-0.0143,-0.0035,0.0041,1.276
1534,-0.0085,0.0018,0.0049,1.2741
1535,-0.0056,0.0026,0.009,1.273
1536,-0.0118,-0.0012,0.0043,1.2727
1537,-0.0112,-0.0029,0.0088,1.2735
1538,-0.0135,-0.0029,0.0043,1.2749
1539,-0.0114,-0.0001,0.0029,1.2743
1540,-0.0064,0.0013,0.0101,1.2727
1541,-0.0038,0.0014,0.0152,1.2764
1542,-0.0182,-0.0073,0.0038,1.2785
1543,-0.0073,-0.0027,0.0162,1.2747
1544,-0.005,0.0007,0.014,1.2754
1545,-0.0055,-0.0032,0.0209,1.2751
1546,-0.0115,-0.0026,0.0077,1.276
1547,-0.0156,-0.0057,0.0056,1.2752
1548,-0.0143,-0.0052,0.0073,1.2742
1549,-0.0081,-0.0053,0.0199,1.2721
1550,-0.0201,-0.0098,0.0048,1.2703
1551,-0.0118,-0.0043,0.0106,1.2734
1552,-0.0156,-0.0051,0.0045,1.274
1553,-0.0117,-0.0013,0.0047,1.2681
1554,-0.0069,0.0012,0.0091,1.2671
1555,-0.0045,-0.0008,0.0179,1.2639
1556,-0.0036,0.0018,0.0147,1.2674
1557,-0.0107,-0.0,0.0041,1.2665
1558,-0.0146,-0.0035,0.0033,1.2658
1559,-0.0056,0.0011,0.0119,1.2649
1560,-0.0097,0.0009,0.0039,1.2637
1561,-0.0106,-0.0039,0.0118,1.2673
1562,-0.0122,-0.0058,0.0125,1.2673
1563,-0.0146,-0.004,0.004,1.2624
1564,-0.01,-0.0023,0.0099,1.2605
1565,-0.0123,-0.004,0.0086,1.2604
1566,-0.0147,-0.0035,0.0029,1.2614
1567,-0.0076,-0.0008,0.0116,1.261
1568,-0.0137,-0.0026,0.0031,1.2615
1569,-0.0123,-0.0045,0.0096,1.2594
1570,-0.021,-0.0088,0.0008,1.2584
1571,-0.0148,-0.0062,0.008,1.2602
1572,-0.0167,-0.0057,0.0031,1.2597
1573,-0.0058,-0.0028,0.0192,1.2563
1574,-0.0156,-0.0048,0.0035,1.258
1575,-0.0114,-0.0013,0.005,1.2577
1576,-0.0077,-0.004,0.0177,1.2581
1577,-0.0063,-0.0071,0.0267,1.2571
1578,-0.0063,-0.0003,0.013,1.256
1579,-0.0074,-0.0003,0.0107,1.2502
1580,-0.0273,-0.0161,0.0025,1.2499
1581,-0.0069,0.0022,0.0069,1.2527
1582,-0.0135,-0.0037,0.0056,1.2518
1583,-0.0053,-0.0006,0.0157,1.2488
1584,-0.0004,0.0009,0.0223,1.2488
1585,-0.0069,-0.0035,0.0181,1.2491
1586,-0.016,-0.0079,0.0087,1.2489
1587,-0.0093,-0.001,0.0084,1.2469
1588,-0.0082,-0.0023,0.0132,1.2488
1589,-0.01,-0.003,0.0109,1.2463
1590,-0.0112,0.0008,0.001,1.2458
1591,-0.0117,-0.0032,0.008,1.2482
1592,-0.0122,-0.0018,0.0042,1.2485
1593,-0.0118,-0.0019,0.0052,1.248
1594,-0.0127,-0.0035,0.0066,1.2458
1595,-0.0126,-0.0027,0.005,1.244
1596,-0.0108,-0.0039,0.0112,1.2446
1597,-0.0118,-0.0024,0.0062,1.2437
1598,-0.0171,-0.0105,0.0119,1.2463
1599,0.001,0.0013,0.0242,1.245
1600,-0.0185,-0.012,0.0119,1.246
